id,Y
49999,0.2
50000,0.0
50001,0.0
50002,0.0
50003,0.2
50004,0.2
50005,0.0
50006,0.0
50007,0.0
50008,0.0
50009,0.0
50010,0.0
50011,0.0
50012,0.0
50013,0.0
50014,0.0
50015,0.0
50016,0.0
50017,0.1
50018,0.0
50019,0.0
50020,0.3
50021,0.0
50022,0.0
50023,0.0
50024,0.0
50025,0.0
50026,0.6
50027,0.0
50028,0.2
50029,0.3
50030,0.1
50031,0.2
50032,0.1
50033,0.0
50034,0.1
50035,0.0
50036,0.0
50037,0.1
50038,0.0
50039,0.0
50040,0.3
50041,0.1
50042,0.1
50043,0.1
50044,0.0
50045,0.1
50046,0.0
50047,0.0
50048,0.0
50049,0.2
50050,0.0
50051,0.6
50052,0.0
50053,0.0
50054,0.0
50055,0.0
50056,0.0
50057,0.3
50058,0.1
50059,0.0
50060,0.0
50061,0.0
50062,0.0
50063,0.1
50064,0.3
50065,0.0
50066,0.1
50067,0.1
50068,0.1
50069,0.1
50070,0.4
50071,0.2
50072,0.0
50073,0.0
50074,0.1
50075,0.1
50076,0.0
50077,0.0
50078,0.0
50079,0.0
50080,0.0
50081,0.5
50082,0.0
50083,0.1
50084,0.0
50085,0.0
50086,0.0
50087,0.0
50088,0.1
50089,0.0
50090,0.3
50091,0.1
50092,0.1
50093,0.1
50094,0.0
50095,0.0
50096,0.0
50097,0.0
50098,0.0
50099,0.0
50100,0.1
50101,0.0
50102,0.0
50103,0.0
50104,0.0
50105,0.1
50106,0.2
50107,0.0
50108,0.4
50109,0.0
50110,0.2
50111,0.3
50112,0.0
50113,0.1
50114,0.0
50115,0.0
50116,0.1
50117,0.1
50118,0.0
50119,0.0
50120,0.2
50121,0.0
50122,0.0
50123,0.3
50124,0.3
50125,0.0
50126,0.0
50127,0.0
50128,0.0
50129,0.1
50130,0.0
50131,0.0
50132,0.2
50133,0.2
50134,0.0
50135,0.0
50136,0.0
50137,0.0
50138,0.0
50139,0.0
50140,0.0
50141,0.0
50142,0.1
50143,0.0
50144,0.2
50145,0.0
50146,0.2
50147,0.0
50148,0.4
50149,0.0
50150,0.0
50151,0.0
50152,0.0
50153,0.0
50154,0.0
50155,0.0
50156,0.5
50157,0.0
50158,0.2
50159,0.1
50160,0.2
50161,0.0
50162,0.0
50163,0.0
50164,0.0
50165,0.0
50166,0.2
50167,0.0
50168,0.1
50169,0.1
50170,0.2
50171,0.0
50172,0.0
50173,0.1
50174,0.1
50175,0.0
50176,0.0
50177,0.0
50178,0.0
50179,0.0
50180,0.0
50181,0.1
50182,0.0
50183,0.3
50184,0.0
50185,0.0
50186,0.0
50187,0.0
50188,0.7
50189,0.0
50190,0.3
50191,0.0
50192,0.0
50193,0.5
50194,0.0
50195,0.0
50196,0.2
50197,0.0
50198,0.0
50199,0.5
50200,0.2
50201,0.0
50202,0.0
50203,0.0
50204,0.1
50205,0.0
50206,0.0
50207,0.0
50208,0.0
50209,0.2
50210,0.1
50211,0.0
50212,0.1
50213,0.1
50214,0.0
50215,0.0
50216,0.0
50217,0.0
50218,0.0
50219,0.0
50220,0.2
50221,0.0
50222,0.0
50223,0.0
50224,0.0
50225,0.1
50226,0.1
50227,0.0
50228,0.0
50229,0.0
50230,0.0
50231,0.1
50232,0.0
50233,0.0
50234,0.0
50235,0.1
50236,0.0
50237,0.1
50238,0.0
50239,0.1
50240,0.0
50241,0.0
50242,0.0
50243,0.0
50244,0.0
50245,0.0
50246,0.0
50247,0.4
50248,0.2
50249,0.0
50250,0.1
50251,0.0
50252,0.0
50253,0.0
50254,0.0
50255,0.1
50256,0.0
50257,0.0
50258,0.0
50259,0.0
50260,0.2
50261,0.0
50262,0.0
50263,0.0
50264,0.0
50265,0.0
50266,0.0
50267,0.0
50268,0.0
50269,0.1
50270,0.1
50271,0.1
50272,0.1
50273,0.1
50274,0.0
50275,0.1
50276,0.0
50277,0.1
50278,0.4
50279,0.0
50280,0.0
50281,0.1
50282,0.3
50283,0.3
50284,0.0
50285,0.0
50286,0.0
50287,0.2
50288,0.0
50289,0.0
50290,0.0
50291,0.0
50292,0.0
50293,0.0
50294,0.0
50295,0.3
50296,0.0
50297,0.1
50298,0.0
50299,0.0
50300,0.4
50301,0.0
50302,0.0
50303,0.1
50304,0.6
50305,0.4
50306,0.5
50307,0.0
50308,0.0
50309,0.0
50310,0.0
50311,0.1
50312,0.0
50313,0.3
50314,0.0
50315,0.0
50316,0.0
50317,0.1
50318,0.2
50319,0.2
50320,0.0
50321,0.0
50322,0.0
50323,0.0
50324,0.0
50325,0.0
50326,0.0
50327,0.0
50328,0.0
50329,0.0
50330,0.0
50331,0.0
50332,0.3
50333,0.0
50334,0.3
50335,0.0
50336,0.3
50337,0.0
50338,0.0
50339,0.3
50340,0.0
50341,0.0
50342,0.0
50343,0.0
50344,0.2
50345,0.3
50346,0.4
