id,Y
49999,0.183222230782
50000,0.0170555546393
50001,0.011547443881
50002,0.0325578737279
50003,0.0471210803406
50004,0.0505837017481
50005,0.150945336057
50006,0.0312345610668
50007,0.0256131918707
50008,0.218217089312
50009,0.0257914167283
50010,0.0552722247109
50011,0.0184038281199
50012,0.0491762346082
50013,0.0294813672381
50014,0.0374745010548
50015,0.017217555661
50016,0.178443806503
50017,0.0476661765419
50018,0.057277036098
50019,0.0269995597903
50020,0.0835374141139
50021,0.0247530628642
50022,0.0185970936193
50023,0.071759346668
50024,0.0258963568603
50025,0.0244029345567
50026,0.0516204253567
50027,0.0129464886968
50028,0.0205824039674
50029,0.0559514299494
50030,0.070952144288
50031,0.0342922987993
50032,0.0323990628084
50033,0.0130417993333
50034,0.0441797644673
50035,0.0245371166065
50036,0.0303889190017
50037,0.141800385816
50038,0.0222845550004
50039,0.0223863035131
50040,0.0661279609139
50041,0.0195030418939
50042,0.068895402152
50043,0.050982178006
50044,0.0257313476739
50045,0.0148194806285
50046,0.0121327329671
50047,0.207078890151
50048,0.0238258658696
50049,0.0333904064553
50050,0.0235284675033
50051,0.133675842103
50052,0.0292799572139
50053,0.0262957497068
50054,0.0482397794101
50055,0.0763354056352
50056,0.017689241102
50057,0.0573617846071
50058,0.045596378739
50059,0.0118826063152
50060,0.0142395990776
50061,0.0223307342287
50062,0.0245645557651
50063,0.0208588786291
50064,0.0357083313108
50065,0.322822399484
50066,0.0261615072471
50067,0.112413202386
50068,0.0149531880341
50069,0.0256446121597
50070,0.0469854251848
50071,0.0596730243599
50072,0.0309423683619
50073,0.0241783405694
50074,0.0434534214623
50075,0.0423437882259
50076,0.0188098841496
50077,0.0190060984929
50078,0.012107795816
50079,0.0448213266352
50080,0.0290367756297
50081,0.397707796837
50082,0.168365653878
50083,0.0222148200043
50084,0.0672967867685
50085,0.0180987750409
50086,0.0171691784427
50087,0.058656266127
50088,0.296188649959
50089,0.0119273842305
50090,0.257062236853
50091,0.44761809657
50092,0.046992207554
50093,0.0271974548622
50094,0.0191990944411
50095,0.0253328091337
50096,0.0125351859457
50097,0.0192685318301
50098,0.0122985419162
50099,0.0221374050634
50100,0.222893072252
50101,0.15920577221
50102,0.0212322736911
50103,0.0403875650763
50104,0.0668706648744
50105,0.0383340383336
50106,0.125519366359
50107,0.0290358695219
50108,0.28023855097
50109,0.020902128212
50110,0.057752595055
50111,0.162127346983
50112,0.0236548664196
50113,0.103764107249
50114,0.0271307257525
50115,0.0213566458687
50116,0.0313225040009
50117,0.0219591225134
50118,0.0386269951765
50119,0.0659644349807
50120,0.0437808779066
50121,0.0214581324037
50122,0.0192217194025
50123,0.052575132775
50124,0.0507940204824
50125,0.0251064652464
50126,0.135727272321
50127,0.086582600121
50128,0.0202706003431
50129,0.0619272230601
50130,0.0125861991159
50131,0.013478832326
50132,0.0427822761287
50133,0.0322061805386
50134,0.109827208968
50135,0.0250431678118
50136,0.0733134834692
50137,0.0107422892941
50138,0.0198404358526
50139,0.0144207099498
50140,0.0289921697955
50141,0.0231758320806
50142,0.0162360273581
50143,0.0240676193039
50144,0.050164120538
50145,0.0480584170251
50146,0.0344455843616
50147,0.0125605621165
50148,0.42156190191
50149,0.0658443894662
50150,0.0193758120396
50151,0.236357368164
50152,0.0909084664165
50153,0.0228453961415
50154,0.0127977105107
50155,0.0188259277767
50156,0.239070169422
50157,0.0434837651054
50158,0.0132800003171
50159,0.403082785637
50160,0.0770675374997
50161,0.035156496691
50162,0.0307016880296
50163,0.051401872067
50164,0.012057691699
50165,0.0231097470428
50166,0.0740391256566
50167,0.0157635709787
50168,0.0314102930598
50169,0.0555659380783
50170,0.0351304406878
50171,0.0157435769584
50172,0.0579680378476
50173,0.0309735291384
50174,0.0472873499512
50175,0.0286568087916
50176,0.023538729685
50177,0.0256605862041
50178,0.0146032826082
50179,0.457986261143
50180,0.0128399245888
50181,0.0513400779892
50182,0.0234031775336
50183,0.263063072724
50184,0.0175085469139
50185,0.0252345455875
50186,0.129671978796
50187,0.0212803470806
50188,0.207077325039
50189,0.0121618334369
50190,0.0618426064897
50191,0.0135559005775
50192,0.010072937937
50193,0.0401592138191
50194,0.012900771521
50195,0.239551193295
50196,0.0580496278575
50197,0.0700830930092
50198,0.0107904163674
50199,0.0627668982856
50200,0.28866199168
50201,0.0350228666936
50202,0.0433462472259
50203,0.0276963113284
50204,0.0625280699211
50205,0.0198162105686
50206,0.0263746692141
50207,0.0213841979639
50208,0.011447188633
50209,0.0611676783445
50210,0.0201030802016
50211,0.0285303609494
50212,0.0761765466656
50213,0.0551394764385
50214,0.0204370538647
50215,0.0447267360362
50216,0.0134929870404
50217,0.0213763201918
50218,0.0264540101784
50219,0.0216848384183
50220,0.0585999381163
50221,0.0244058133817
50222,0.18600553445
50223,0.0141905047933
50224,0.0136973247461
50225,0.0398649271277
50226,0.177283459623
50227,0.0140002440361
50228,0.0278820991289
50229,0.0140674901245
50230,0.0194766918905
50231,0.237642488297
50232,0.0155065055799
50233,0.0227288777442
50234,0.186102388853
50235,0.0542505686493
50236,0.0242305265372
50237,0.0429180620391
50238,0.0124322116452
50239,0.137791367211
50240,0.0201466249268
50241,0.0214506291221
50242,0.022132014397
50243,0.0152208685698
50244,0.0178643987817
50245,0.0146088977652
50246,0.0212258220903
50247,0.311808809062
50248,0.0213364023639
50249,0.0492888187524
50250,0.0305294087163
50251,0.0725157667668
50252,0.0117500044885
50253,0.0127772463701
50254,0.0111484462034
50255,0.0503003623087
50256,0.0151927250502
50257,0.0219652641229
50258,0.0271938712344
50259,0.0575139922204
50260,0.105848132792
50261,0.0207277573312
50262,0.0344773472241
50263,0.0282482030592
50264,0.0196105206025
50265,0.0142429887346
50266,0.0203398927596
50267,0.0217284753156
50268,0.0127577298399
50269,0.239405595262
50270,0.0391377301469
50271,0.0170259299893
50272,0.0209449398992
50273,0.579880384274
50274,0.0240377049533
50275,0.130612550752
50276,0.0146308690582
50277,0.22968557797
50278,0.500815315468
50279,0.0195416207259
50280,0.0256610475977
50281,0.024635319381
50282,0.0338148377082
50283,0.122147375116
50284,0.0255167164815
50285,0.0631607597736
50286,0.0143092255516
50287,0.255292484667
50288,0.0211865871899
50289,0.0697985019062
50290,0.0664466820709
50291,0.0283998063561
50292,0.0174988969247
50293,0.0276676177685
50294,0.0251290696003
50295,0.0913607159939
50296,0.0137073292613
50297,0.0327077181074
50298,0.0252289938476
50299,0.0140675851029
50300,0.0527189813072
50301,0.0154995367986
50302,0.0210581226532
50303,0.0366469103858
50304,0.328046377849
50305,0.461179868586
50306,0.179091525423
50307,0.0272002268879
50308,0.0434390803426
50309,0.0342814123532
50310,0.0127171711457
50311,0.0775527008936
50312,0.0208339895803
50313,0.0616717588812
50314,0.0732453355014
50315,0.135070379795
50316,0.03639581
50317,0.0805735252438
50318,0.0365808897098
50319,0.0989109906389
50320,0.0211615316787
50321,0.024967995917
50322,0.0647679493559
50323,0.0738110541576
50324,0.0466794531309
50325,0.0509543764689
50326,0.0734499912003
50327,0.05922634662
50328,0.010879673784
50329,0.0272947465798
50330,0.0103551989768
50331,0.0193455779841
50332,0.110846073884
50333,0.149255137034
50334,0.0280216009329
50335,0.0664917106933
50336,0.398895627888
50337,0.0417283065348
50338,0.025745904535
50339,0.144554736522
50340,0.126286300942
50341,0.0458707149443
50342,0.0660063381212
50343,0.0175068687913
50344,0.0422644037902
50345,0.0970177803022
50346,0.389642531545
50347,0.0425601798098
50348,0.0463572507701
50349,0.0197900779682
50350,0.0149814583697
50351,0.030341371181
50352,0.0562440777372
50353,0.0209435387811
50354,0.0270006796083
50355,0.0307486935421
50356,0.0496330900973
50357,0.078572344016
50358,0.119169289887
50359,0.0248147655652
50360,0.0156564164032
50361,0.0255761727687
50362,0.0318076151691
50363,0.118075795241
50364,0.0298724807761
50365,0.146109880511
50366,0.040261607012
50367,0.0355783884487
50368,0.0429228322596
50369,0.0649838278375
50370,0.199665945161
50371,0.0215394646173
50372,0.0234975965401
50373,0.0582976592564
50374,0.0197181800269
50375,0.0493523405159
50376,0.0828015478051
50377,0.0216423927079
50378,0.0313728572293
50379,0.0737059126407
50380,0.031999070063
50381,0.293823686525
50382,0.0272539202892
50383,0.0893768278329
50384,0.124287253541
50385,0.0174598989291
50386,0.0166791403546
50387,0.0150057492923
50388,0.0179314647269
50389,0.0533832362371
50390,0.0564032703587
50391,0.0292599806126
50392,0.0966636188314
50393,0.182619024223
50394,0.0185046778374
50395,0.0565049872257
50396,0.0351203131546
50397,0.475548716417
50398,0.0393815919974
50399,0.287648733739
50400,0.0583432766263
50401,0.0146355670835
50402,0.0282831188838
50403,0.0278667994698
50404,0.0609003036869
50405,0.0499606967438
50406,0.038695363699
50407,0.013037612524
50408,0.0313436615571
50409,0.0305982776759
50410,0.0208847893235
50411,0.0733374511263
50412,0.0461253325244
50413,0.162520606551
50414,0.0183322790632
50415,0.0245972839874
50416,0.0629670524938
50417,0.0122777076184
50418,0.0231039033449
50419,0.011338659102
50420,0.0173503887228
50421,0.0233403391014
50422,0.0429796609088
50423,0.0990845057461
50424,0.0698499415281
50425,0.0283497209589
50426,0.0202624584583
50427,0.0375031341334
50428,0.063275491508
50429,0.0369107848553
50430,0.0457547640576
50431,0.0153581920454
50432,0.0210474556076
50433,0.0355601541304
50434,0.0186562464067
50435,0.0257542306813
50436,0.093478912126
50437,0.0194999456212
50438,0.438509653089
50439,0.0865327408328
50440,0.0305797196372
50441,0.0691543388505
50442,0.0366209320193
50443,0.338791314829
50444,0.0190296180659
50445,0.0305915120314
50446,0.0111625753221
50447,0.464976723908
50448,0.013567171916
50449,0.0229887796274
50450,0.0134219683064
50451,0.02707497351
50452,0.0225513343941
50453,0.0477437237355
50454,0.202330534066
50455,0.0400484758737
50456,0.0220986656925
50457,0.0200094146839
50458,0.013547159653
50459,0.0902386681715
50460,0.0323441470579
50461,0.0163961343922
50462,0.0191429457162
50463,0.023068300954
50464,0.0193304858246
50465,0.0259873126304
50466,0.0173747053469
50467,0.0320635979227
50468,0.0218340490615
50469,0.0139962550798
50470,0.0465967121588
50471,0.015421988487
50472,0.0601475010556
50473,0.3304773535
50474,0.312209704403
50475,0.0300124164015
50476,0.0122016903487
50477,0.0294631856819
50478,0.0326471000949
50479,0.0449933504583
50480,0.0592985834729
50481,0.0251050910611
50482,0.0227938283565
50483,0.0281838836086
50484,0.0203610581393
50485,0.0347640812209
50486,0.19230254454
50487,0.0914884633348
50488,0.0295737678782
50489,0.0174664912205
50490,0.0719282015577
50491,0.288228270187
50492,0.0425438512635
50493,0.238551147711
50494,0.171633857167
50495,0.0455998820482
50496,0.0133860533449
50497,0.233200518131
50498,0.0140536898562
50499,0.0319896358687
50500,0.0359708781257
50501,0.0232068104771
50502,0.46754757449
50503,0.0215021828512
50504,0.0345272837966
50505,0.0264755886265
50506,0.0151345028607
50507,0.0669047718245
50508,0.0219208803132
50509,0.020584902405
50510,0.0261796836587
50511,0.0303506379194
50512,0.0152386047874
50513,0.0429764075391
50514,0.0173488361345
50515,0.0990875638831
50516,0.0135003847984
50517,0.0668235002593
50518,0.0280080888764
50519,0.0208891183053
50520,0.0418952343907
50521,0.0387763413052
50522,0.278279647274
50523,0.0778245471388
50524,0.043849048833
50525,0.0170958142357
50526,0.0195920300514
50527,0.0309017354557
50528,0.0199539601778
50529,0.560435119468
50530,0.0943809126862
50531,0.486856745573
50532,0.0201275061898
50533,0.154449047117
50534,0.0751176583136
50535,0.0208543612174
50536,0.093797456801
50537,0.247884136461
50538,0.0352175858639
50539,0.0160395841076
50540,0.0145060692855
50541,0.0183157073805
50542,0.158861312651
50543,0.0212917557736
50544,0.0239788085331
50545,0.0178259860984
50546,0.0193371907743
50547,0.0840127334094
50548,0.120378955347
50549,0.0183813964003
50550,0.196312560398
50551,0.0269515895332
50552,0.0226175720078
50553,0.0114876771813
50554,0.0185269179954
50555,0.129712420739
50556,0.0133252628488
50557,0.0645530210172
50558,0.0683399289278
50559,0.166389326107
50560,0.0435263938346
50561,0.395394161198
50562,0.027844070225
50563,0.0224758020787
50564,0.0273342374929
50565,0.0641739290276
50566,0.104356620907
50567,0.0542090480969
50568,0.0135758378231
50569,0.0180601672179
50570,0.480445602285
50571,0.0249803774561
50572,0.0200140891595
50573,0.0211331853504
50574,0.0241813737785
50575,0.0118992525709
50576,0.0323971827679
50577,0.0304500599602
50578,0.0392730164289
50579,0.0740328475603
50580,0.0181008183513
50581,0.0501348435463
50582,0.0313602945277
50583,0.0186527426184
50584,0.0858586453164
50585,0.0200745871461
50586,0.46399065906
50587,0.0185351967394
50588,0.0382867560038
50589,0.0316869653929
50590,0.0189033393974
50591,0.0212278031834
50592,0.405052421062
50593,0.0222551492659
50594,0.0271056248186
50595,0.0451698618708
50596,0.0374296789995
50597,0.0235764309962
50598,0.0121899504352
50599,0.0195032814941
50600,0.0285621860449
50601,0.293568527081
50602,0.512584278242
50603,0.024478957265
50604,0.550954075241
50605,0.012549607747
50606,0.0161283664678
50607,0.557925982037
50608,0.0133379867253
50609,0.029556790649
50610,0.075222818014
50611,0.0236976912401
50612,0.0528501112666
50613,0.284449706496
50614,0.0190761938073
50615,0.0123591164346
50616,0.0175716242855
50617,0.0461888291585
50618,0.0535262249193
50619,0.0394593848687
50620,0.0202999306528
50621,0.0680047058266
50622,0.0497819383583
50623,0.250666311119
50624,0.0353245974286
50625,0.0242859495827
50626,0.311146168871
50627,0.0147489883398
50628,0.0352585230596
50629,0.281814258278
50630,0.0549324862246
50631,0.042762161115
50632,0.0181824233643
50633,0.0254041574866
50634,0.0794343124104
50635,0.0159076507433
50636,0.384718555068
50637,0.0190612226787
50638,0.03195791086
50639,0.0914829605457
50640,0.0261785232716
50641,0.0168024157371
50642,0.0139865412062
50643,0.0159831321355
50644,0.0196285770455
50645,0.152829595364
50646,0.0200203373765
50647,0.0150622892561
50648,0.0255510089703
50649,0.0177338967992
50650,0.0206815009912
50651,0.0245831440594
50652,0.0236200957089
50653,0.0145889062858
50654,0.0802409859193
50655,0.0184312486829
50656,0.0634666650487
50657,0.313713264697
50658,0.0228664220239
50659,0.110856845906
50660,0.0199690323656
50661,0.140463468161
50662,0.0126437998591
50663,0.0747359942693
50664,0.0117653911296
50665,0.0492477474904
50666,0.0150903450983
50667,0.0232670717701
50668,0.0184255240478
50669,0.0229717734416
50670,0.073018506935
50671,0.0274071628617
50672,0.0789397183449
50673,0.0154504447879
50674,0.0295121012022
50675,0.0125514551891
50676,0.0663830526317
50677,0.157410756718
50678,0.0599683841081
50679,0.0186393177465
50680,0.0130249587397
50681,0.0235111533689
50682,0.0230064192718
50683,0.0683455595357
50684,0.0241716022656
50685,0.0970904777286
50686,0.0232232464199
50687,0.0149761738127
50688,0.135064578392
50689,0.0114953194538
50690,0.414087492044
50691,0.0273428446483
50692,0.028722792485
50693,0.0231592131174
50694,0.0196753632992
50695,0.0198756941492
50696,0.0578164337757
50697,0.0481087559103
50698,0.067297983971
50699,0.0198618391016
50700,0.013446407456
50701,0.0128668322831
50702,0.0924641459125
50703,0.0406044188677
50704,0.0462870646313
50705,0.0841097247385
50706,0.0390590391219
50707,0.0157403324238
50708,0.0303859332806
50709,0.0169942643202
50710,0.06643368272
50711,0.104954795817
50712,0.170078548651
50713,0.0139613639626
50714,0.0728823780411
50715,0.0557512139165
50716,0.0280619377591
50717,0.0183485529812
50718,0.315665604723
50719,0.0137534816098
50720,0.558726961385
50721,0.0112468278711
50722,0.120485653363
50723,0.0533771748599
50724,0.0172204014053
50725,0.0469038339358
50726,0.0149957597686
50727,0.0326460959537
50728,0.0143444511219
50729,0.0115565781892
50730,0.0704800255285
50731,0.135475717815
50732,0.0267178693796
50733,0.019412001539
50734,0.490180485736
50735,0.0151218839237
50736,0.0298248917579
50737,0.0413111205778
50738,0.0126555139694
50739,0.0201022705859
50740,0.180237215287
50741,0.0573740440335
50742,0.0184805209517
50743,0.0724287575475
50744,0.0206624115434
50745,0.0226922603367
50746,0.0672598831329
50747,0.0606315658856
50748,0.0351196283247
50749,0.397774350562
50750,0.0199497791418
50751,0.206438931144
50752,0.0123449214882
50753,0.34168787695
50754,0.0403857375758
50755,0.0118765807489
50756,0.0546513848892
50757,0.0157445875241
50758,0.0149677523445
50759,0.0586566557949
50760,0.0285510640829
50761,0.0197330015452
50762,0.0494430833882
50763,0.0134827717219
50764,0.0535681556161
50765,0.0189093510247
50766,0.403270172666
50767,0.0227986983942
50768,0.0461185950884
50769,0.0248751327755
50770,0.0658080136535
50771,0.0636676979328
50772,0.0176520084569
50773,0.0574351937292
50774,0.0154572617501
50775,0.0133729261876
50776,0.0187337015316
50777,0.0141381469654
50778,0.0141426747772
50779,0.0164101912662
50780,0.0308845497999
50781,0.014807872103
50782,0.13567723572
50783,0.0255671967011
50784,0.0120998620959
50785,0.0258010774197
50786,0.019336725597
50787,0.388657827985
50788,0.0219416151059
50789,0.0264121859987
50790,0.041554250114
50791,0.018589222073
50792,0.225408929276
50793,0.0441305446259
50794,0.0655478902761
50795,0.175414774382
50796,0.0369296571139
50797,0.0193332338812
50798,0.0293857238704
50799,0.0234361771022
50800,0.0417502202564
50801,0.0187218082109
50802,0.0162223204883
50803,0.0193503641235
50804,0.0163866257574
50805,0.019876593382
50806,0.0232147485107
50807,0.443643819239
50808,0.0370466842877
50809,0.0288040721311
50810,0.0196307597778
50811,0.012302760676
50812,0.0171819055104
50813,0.0277116767347
50814,0.014198667224
50815,0.0127780591642
50816,0.0362565674109
50817,0.143555708158
50818,0.0671064115069
50819,0.109679112468
50820,0.037626304579
50821,0.0123177687497
50822,0.00990502450886
50823,0.0134688909632
50824,0.0220143158105
50825,0.0110502649019
50826,0.0435259694826
50827,0.0471224402424
50828,0.0729023501808
50829,0.0655385055819
50830,0.3167899125
50831,0.0110747273287
50832,0.0239814538075
50833,0.0216835274123
50834,0.0194395950888
50835,0.261942842721
50836,0.0179472551266
50837,0.0184949655483
50838,0.0106291399343
50839,0.143593863264
50840,0.0194856698909
50841,0.0207373807927
50842,0.0126044639299
50843,0.0158680982532
50844,0.0112612461938
50845,0.0850138997206
50846,0.026888453097
50847,0.0644352180602
50848,0.520538628702
50849,0.0198705294093
50850,0.0335455321275
50851,0.0573250078053
50852,0.0238112011016
50853,0.183224466612
50854,0.0215337339689
50855,0.0657692734231
50856,0.0443269543702
50857,0.0480319398898
50858,0.0955619299676
50859,0.0151286144126
50860,0.0204843596299
50861,0.060151388978
50862,0.015819930544
50863,0.0165509504621
50864,0.0262676780772
50865,0.0866115070657
50866,0.0288800278929
50867,0.358620798154
50868,0.0182598312841
50869,0.0241234379646
50870,0.0704581806661
50871,0.41476602282
50872,0.225349160344
50873,0.0158516519443
50874,0.0401324566488
50875,0.265954483905
50876,0.0599543771883
50877,0.0200489220813
50878,0.0212799939872
50879,0.0294226781378
50880,0.0149267719077
50881,0.174215453894
50882,0.0119879410457
50883,0.0142741782268
50884,0.0559069757255
50885,0.0155400758722
50886,0.11046550971
50887,0.0328687482369
50888,0.0194572772649
50889,0.0210802259015
50890,0.0187236182106
50891,0.0255067563944
50892,0.0455182963941
50893,0.0254908860555
50894,0.0122926273649
50895,0.0192509932795
50896,0.0136343749249
50897,0.0634704078899
50898,0.030627446588
50899,0.0375016912595
50900,0.0309538355822
50901,0.0394806344527
50902,0.0120242207617
50903,0.0391716542276
50904,0.133439274582
50905,0.309893469099
50906,0.0184560624994
50907,0.116361231171
50908,0.251057332025
50909,0.0169086007383
